,lang,ia,ianum,sentnum,trialid,prob_skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,prob_refix,prob_reread,trial_sentnum
35,sp,el,36,0,1,0.8571428571428571,30.428571428571427,30.428571428571427,30.428571428571427,0.14285714285714285,0.14285714285714285,0.0,0.0,1
36,sp,futuro,37,0,1,0.0,216.57142857142858,216.57142857142858,276.57142857142856,1.0,1.2857142857142858,0.0,0.2857142857142857,1
37,sp,y,38,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38,sp,hacia,39,0,1,0.14285714285714285,189.28571428571428,217.28571428571428,320.42857142857144,1.0,1.5714285714285714,0.14285714285714285,0.5714285714285714,1
39,sp,el,40,0,1,0.5714285714285714,77.14285714285714,77.14285714285714,126.85714285714286,0.42857142857142855,0.5714285714285714,0.0,0.14285714285714285,1
40,sp,pasado.,41,0,1,0.0,282.57142857142856,333.7142857142857,666.4285714285714,1.2857142857142858,2.5714285714285716,0.2857142857142857,0.7142857142857143,1
41,sp,Jano,42,16,1,0.2857142857142857,117.57142857142857,117.57142857142857,134.28571428571428,0.7142857142857143,0.8571428571428571,0.0,0.14285714285714285,2
42,sp,presidía,43,16,1,0.0,182.42857142857142,485.57142857142856,907.1428571428571,2.142857142857143,3.7142857142857144,0.7142857142857143,0.5714285714285714,2
43,sp,el,44,16,1,0.2857142857142857,119.42857142857143,119.42857142857143,224.42857142857142,0.7142857142857143,1.1428571428571428,0.0,0.42857142857142855,2
44,sp,comienzo,45,16,1,0.0,233.28571428571428,233.28571428571428,484.57142857142856,1.0,2.142857142857143,0.2857142857142857,0.5714285714285714,2
45,sp,y,46,16,1,0.5714285714285714,66.85714285714286,66.85714285714286,66.85714285714286,0.42857142857142855,0.42857142857142855,0.0,0.0,2
46,sp,el,47,16,1,0.42857142857142855,126.14285714285714,126.14285714285714,126.14285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,2
47,sp,final,48,16,1,0.14285714285714285,137.0,137.0,312.42857142857144,0.8571428571428571,1.7142857142857142,0.2857142857142857,0.2857142857142857,2
48,sp,de,49,16,1,0.5714285714285714,65.42857142857143,65.42857142857143,83.85714285714286,0.42857142857142855,0.5714285714285714,0.0,0.14285714285714285,2
49,sp,los,50,16,1,0.14285714285714285,143.42857142857142,143.42857142857142,200.71428571428572,0.8571428571428571,1.1428571428571428,0.0,0.2857142857142857,2
50,sp,"conflictos,",51,16,1,0.0,183.0,221.42857142857142,414.2857142857143,1.1428571428571428,2.0,0.14285714285714285,0.8571428571428571,2
51,sp,y,52,16,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
52,sp,por,53,16,1,0.0,237.85714285714286,237.85714285714286,291.0,1.0,1.2857142857142858,0.0,0.2857142857142857,2
53,sp,lo,54,16,1,0.5714285714285714,81.0,81.0,81.0,0.42857142857142855,0.42857142857142855,0.0,0.0,2
54,sp,tanto,55,16,1,0.0,201.42857142857142,220.57142857142858,410.57142857142856,1.1428571428571428,1.8571428571428572,0.14285714285714285,0.42857142857142855,2
55,sp,la,56,16,1,0.42857142857142855,112.14285714285714,112.14285714285714,112.14285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,2
